Wheel,LastSyncPulseTime,ArduinoTime,BonsaiTime,RenderFrameCount
0,8952,9896,61060242.368,573
0,8952,9906,61060251.5712,574
0,8952,9916,61060261.7984,574
0,8952,9926,61060272.8576,575
0,8952,9936,61060282.2528,576
0,8952,9946,61060291.392,576
0,8952,9956,61060301.696,577
0,8952,9966,61060312.0256,578
0,8952,9976,61060322.112,578
0,8952,9986,61060331.4048,579
0,8952,9996,61060341.5168,579
0,8952,10006,61060351.8336,580
0,8952,10016,61060362.0736,581
0,8952,10027,61060372.2624,581
0,8952,10037,61060382.528,582
0,8952,10047,61060392.7424,582
0,8952,10057,61060402.9056,583
0,8952,10067,61060413.8496,584
0,8952,10077,61060422.3232,584
0,8952,10087,61060432.5376,585
0,8952,10097,61060442.8672,585
0,8952,10107,61060453.1072,586
0,8952,10117,61060462.2976,587
0,8952,10127,61060472.6528,587
0,8952,10137,61060482.6752,588
0,8952,10147,61060492.992,588
0,8952,10157,61060502.0928,589
0,8952,10167,61060512.4096,590
0,8952,10177,61060523.8144,590
0,8952,10187,61060532.7616,591
0,8952,10198,61060543.0016,591
0,8952,10208,61060553.2416,592
0,8952,10218,61060563.4176,593
0,8952,10228,61060573.632,593
0,8952,10238,61060583.8848,594
0,8952,10248,61060593.0624,594
0,8952,10258,61060603.3792,595
0,8952,10268,61060613.5424,596
0,8952,10278,61060623.7056,596
0,8952,10288,61060633.0112,597
0,8952,10298,61060643.1616,597
0,8952,10308,61060653.4784,598
0,8952,10318,61060663.6288,599
0,8952,10328,61060672.8832,599
0,8952,10338,61060683.0976,600
0,8952,10348,61060693.248,600
0,8952,10358,61060703.5264,601
0,8952,10368,61060712.6528,602
0,8952,10378,61060722.88,602
0,8952,10388,61060733.1584,603
0,8952,10398,61060743.2704,603
0,8952,10408,61060753.5104,604
0,8952,10418,61060762.7392,605
0,8952,10428,61060772.9408,605
0,8952,10438,61060783.2576,606
0,8952,10448,61060793.408,606
0,8952,10458,61060802.6368,607
0,8952,10468,61060812.8896,608
0,8952,10478,61060823.04,608
0,8952,10488,61060833.3312,609
0,8952,10498,61060842.4576,609
0,8952,10508,61060852.8,610
0,8952,10518,61060862.9376,611
0,8952,10528,61060873.7408,611
0,8952,10539,61060883.2896,612
0,8952,10549,61060893.6448,612
0,8952,10559,61060903.9232,613
0,8952,10569,61060914.0352,614
0,8952,10579,61060924.4672,614
0,8952,10589,61060933.4784,615
0,8952,10599,61060943.808,615
0,8952,10609,61060954.0224,616
0,8952,10619,61060964.16,617
0,8952,10629,61060973.3248,617
0,8952,10639,61060983.5136,618
0,8952,10649,61060993.8688,618
0,8952,10659,61061004.032,619
0,8952,10669,61061013.248,620
0,8952,10679,61061023.3728,620
0,8952,10689,61061033.5616,621
0,8952,10699,61061043.904,621
0,8952,10710,61061054.1568,622
0,8952,10720,61061064.2816,623
0,8952,10730,61061074.5088,623
0,8952,10740,61061084.6976,624
0,8952,10750,61061094.9632,624
0,8952,10760,61061104.1408,625
0,8952,10770,61061114.56,626
0,8952,10780,61061124.544,626
0,8952,10790,61061134.8992,627
0,8952,10800,61061143.936,627
0,8952,10810,61061154.2656,628
0,8952,10820,61061164.4544,629
0,8952,10830,61061174.7072,629
0,8952,10840,61061183.872,630
0,8952,10850,61061194.176,630
0,8952,10860,61061204.3136,631
0,8952,10870,61061214.6048,632
0,8952,10880,61061223.7056,632
0,8952,10890,61061233.9712,633
0,8952,10900,61061244.1472,633
0,8952,10910,61061254.3232,634
0,8952,10920,61061264.64,635
0,8952,10930,61061273.792,635
0,8952,10940,61061284.1216,636
0,8952,10950,61061294.272,636
0,8952,10960,61061304.3968,637
0,8952,10970,61061313.728,638
0,8952,10980,61061323.8656,638
0,8952,10990,61061334.2976,639
0,8952,11000,61061344.3456,639
0,8952,11010,61061353.6,640
0,8952,11020,61061363.776,641
0,8952,11030,61061374.0288,641
0,8952,11040,61061384.128,642
0,8952,11051,61061394.4576,642
0,8952,11061,61061404.6592,643
0,8952,11071,61061414.8608,644
0,8952,11081,61061425.0496,644
0,8952,11091,61061435.3536,645
0,8952,11101,61061444.5312,645
0,8952,11111,61061456.5504,646
0,8952,11121,61061466.1504,647
0,8952,11131,61061475.4944,647
0,8952,11141,61061485.5936,648
0,8952,11151,61061494.6048,648
0,8952,11161,61061504.9216,649
0,8952,11171,61061515.264,650
0,8952,11181,61061524.3648,650
0,8952,11191,61061534.4896,651
0,8952,11201,61061544.8448,651
0,8952,11211,61061554.8544,652
0,8952,11222,61061565.1584,653
0,8952,11232,61061575.4112,653
0,8952,11242,61061585.5488,654
0,8952,11252,61061595.9424,655
0,8952,11262,61061606.1056,655
0,8952,11272,61061615.3344,656
0,8952,11282,61061625.472,656
0,8952,11292,61061635.6992,657
0,8952,11302,61061645.9776,658
0,8952,11312,61061655.0656,658
0,8952,11322,61061665.28,659
0,8952,11332,61061675.5584,659
0,8952,11342,61061685.888,660
0,8952,11352,61061695.0016,660
0,8952,11362,61061705.2544,661
0,8952,11372,61061715.4944,662
0,8952,11382,61061725.6576,662
0,8952,11392,61061734.848,663
0,8952,11402,61061745.2928,663
0,8952,11412,61061755.3792,664
0,8952,11422,61061765.44,665
0,8952,11432,61061775.7568,665
0,8952,11442,61061784.9344,666
0,8952,11452,61061795.1616,666
0,8952,11462,61061805.44,667
0,8952,11472,61061815.5648,668
0,8952,11482,61061824.8448,668
0,8952,11492,61061834.9952,669
0,8952,11502,61061845.2608,669
0,8952,11512,61061855.5008,670
0,8952,11522,61061864.5888,671
0,8952,11532,61061874.9312,671
0,8952,11542,61061885.1328,672
0,8952,11552,61061895.3856,672
0,8952,11563,61061905.5104,673
0,8952,11573,61061915.8528,674
0,8952,11583,61061926.0032,674
0,8952,11593,61061936.2176,675
0,8952,11603,61061946.5216,676
0,8952,11613,61061955.584,676
0,8952,11623,61061965.952,677
0,8952,11633,61061976.1664,677
0,8952,11643,61061986.304,678
0,8952,11653,61061995.4688,678
0,8952,11663,61062005.7344,679
0,8952,11673,61062016.064,680
0,8952,11683,61062026.2144,680
0,8952,11693,61062035.2896,681
0,8952,11703,61062045.5936,681
0,8952,11713,61062055.808,682
0,8952,11723,61062065.984,683
0,8952,11734,61062076.352,683
0,8952,11744,61062086.5152,684
0,8952,11754,61062096.704,685
0,8952,11764,61062106.8928,685
0,8952,11774,61062117.3248,686
0,8952,11784,61062126.336,686
0,8952,11794,61062136.6272,687
0,8952,11804,61062146.8416,688
0,8952,11814,61062156.992,688
0,8952,11824,61062166.2336,689
0,8952,11834,61062176.4608,689
0,8952,11844,61062186.7136,690
0,8952,11854,61062196.8896,691
0,8952,11864,61062206.2208,691
0,8952,11874,61062216.32,692
0,8952,11884,61062226.6368,692
0,8952,11894,61062236.7232,693
0,8952,11904,61062245.9648,694
0,8952,11914,61062256.1792,694
0,8952,11924,61062266.4448,695
0,8952,11934,61062276.6208,695
0,8952,11944,61062286.8992,696
0,8952,11954,61062296.0896,697
0,8952,11964,61062306.368,697
0,8952,11974,61062316.544,698
0,8952,11984,61062326.7968,698
0,8952,11994,61062336,699
0,11994,12004,61062346.2784,700
0,11994,12014,61062356.4288,700
0,11994,12024,61062366.6688,701
0,11994,12034,61062375.808,701
0,11994,12044,61062386.048,702
0,11994,12054,61062396.4288,703
0,11994,12064,61062406.6048,703
0,11994,12075,61062417.1008,704
0,11994,12085,61062427.2896,704
0,11994,12095,61062437.2352,705
0,11994,12105,61062447.424,706
0,11994,12115,61062457.6512,706
0,11994,12125,61062466.7904,707
0,11994,12135,61062476.992,707
0,11994,12145,61062487.2192,708
0,11994,12155,61062497.4208,709
0,11994,12165,61062506.8416,709
0,11994,12175,61062517.0176,710
0,11994,12185,61062527.232,710
0,11994,12195,61062537.3952,711
0,11994,12205,61062546.5344,712
0,11994,12215,61062556.8,712
0,11994,12225,61062567.0528,713
0,11994,12235,61062577.3056,713
0,11994,12246,61062587.4304,714
0,11994,12256,61062597.824,715
0,11994,12266,61062608.0128,715
0,11994,12276,61062618.3296,716
0,11994,12286,61062628.3008,716
0,11994,12296,61062637.5168,717
0,11994,12306,61062647.808,718
0,11994,12316,61062658.0864,718
0,11994,12326,61062668.3136,719
0,11994,12336,61062677.4784,719
0,11994,12346,61062687.6672,720
0,11994,12356,61062697.8944,721
0,11994,12366,61062708.0576,721
0,11994,12376,61062717.3376,722
0,11994,12386,61062727.488,722
0,11994,12396,61062737.7536,723
0,11994,12406,61062747.9424,724
0,11994,12416,61062757.1712,724
0,11994,12426,61062767.3344,725
0,11994,12436,61062777.5616,725
0,11994,12446,61062787.7632,726
0,11994,12456,61062798.0672,727
0,11994,12466,61062807.3344,727
0,11994,12476,61062817.4976,728
0,11994,12486,61062827.7376,728
0,11994,12496,61062837.9904,729
0,11994,12506,61062847.104,730
0,11994,12516,61062857.4208,730
0,11994,12526,61062867.5584,731
0,11994,12536,61062877.8752,731
0,11994,12546,61062886.8864,732
0,11994,12556,61062897.1392,733
0,11994,12566,61062907.392,733
0,11994,12576,61062917.6704,734
0,11994,12587,61062927.872,734
0,11994,12597,61062938.0992,735
0,11994,12607,61062948.288,736
0,11994,12617,61062958.528,736
0,11994,12627,61062968.768,737
0,11994,12637,61062978.0608,737
0,11994,12647,61062990.2592,738
0,11994,12657,61062998.4384,739
0,11994,12667,61063008.576,739
0,11994,12677,61063017.9072,740
0,11994,12687,61063028.1088,740
0,11994,12697,61063038.3616,741
0,11994,12707,61063048.5888,742
0,11994,12717,61063057.7024,742
0,11994,12727,61063067.9168,743
0,11994,12737,61063078.1056,743
0,11994,12747,61063088.4096,744
0,11994,12758,61063098.7392,745
0,11994,12768,61063108.7744,745
0,11994,12778,61063119.0144,746
0,11994,12788,61063129.3184,747
0,11994,12798,61063139.4688,747
0,11994,12808,61063149.9008,748
0,11994,12818,61063159.04,748
0,11994,12828,61063169.2416,749
0,11994,12838,61063179.4688,750
0,11994,12848,61063188.5568,750
0,11994,12858,61063198.848,751
0,11994,12868,61063209.0368,751
0,11994,12878,61063219.2128,752
0,11994,12888,61063228.4672,752
0,11994,12898,61063238.6432,753
0,11994,12908,61063248.8448,754
0,11994,12918,61063259.072,754
0,11994,12928,61063268.3776,755
0,11994,12938,61063278.6048,755
0,11994,12948,61063289.152,756
0,11994,12958,61063299.008,757
0,11994,12968,61063309.1328,757
0,11994,12978,61063318.4384,758
0,11994,12988,61063328.6272,758
0,11994,12998,61063338.8672,759
0,11994,13008,61063349.0816,760
0,11994,13018,61063358.5024,760
0,11994,13028,61063368.4736,761
0,11994,13038,61063378.7648,761
0,11994,13048,61063388.9024,762
0,11994,13058,61063398.0672,763
0,11994,13068,61063408.3328,763
0,11994,13078,61063418.5856,764
0,11994,13088,61063428.7232,764
0,11994,13099,61063438.9632,765
0,11994,13109,61063449.2032,766
0,11994,13119,61063459.4688,766
0,11994,13129,61063469.6448,767
0,11994,13139,61063479.8336,768
0,11994,13149,61063489.8304,768
0,11994,13159,61063499.4048,769
0,11994,13169,61063509.5936,769
0,11994,13179,61063519.8464,770
0,11994,13189,61063529.0496,770
0,11994,13199,61063539.2128,771
0,11994,13209,61063549.5168,772
0,11994,13219,61063559.7952,772
0,11994,13229,61063568.9472,773
0,11994,13239,61063579.008,773
0,11994,13249,61063589.2992,774
0,11994,13259,61063599.5008,775
0,11994,13270,61063609.6512,775
0,11994,13280,61063619.9808,776
0,11994,13290,61063630.144,777
0,11994,13300,61063640.2944,777
0,11994,13310,61063650.6368,778
0,11994,13320,61063659.8912,778
0,11994,13330,61063670.1696,779
0,11994,13340,61063680.2816,780
0,11994,13350,61063690.56,780
0,11994,13360,61063699.6992,781
0,11994,13370,61063709.9264,781
0,11994,13380,61063720.1152,782
0,11994,13390,61063730.368,783
0,11994,13400,61063739.4944,783
0,11994,13410,61063749.7728,784
0,11994,13420,61063759.9872,784
0,11994,13430,61063770.1504,785
0,11994,13440,61063779.5584,786
0,11994,13450,61063789.632,786
0,11994,13460,61063799.8976,787
0,11994,13470,61063810.1888,787
0,11994,13480,61063820.16,788
0,11994,13490,61063829.5168,789
0,11994,13500,61063839.68,789
0,11994,13510,61063849.9968,790
0,11994,13520,61063860.1344,790
0,11994,13530,61063869.312,791
0,11994,13540,61063879.6032,792
0,11994,13550,61063889.8048,792
0,11994,13560,61063900.0576,793
0,11994,13570,61063909.1328,793
0,11994,13580,61063919.4112,794
0,11994,13590,61063929.6128,795
0,11994,13600,61063939.8272,795
0,11994,13611,61063950.0032,796
0,11994,13621,61063960.32,796
0,11994,13631,61063970.56,797
0,11994,13641,61063980.736,798
0,11994,13651,61063990.9632,798
0,11994,13661,61064000.2816,799
0,11994,13671,61064010.6112,799
0,11994,13681,61064020.6848,800
0,11994,13691,61064031.1296,801
0,11994,13701,61064040.1024,801
0,11994,13711,61064050.4448,802
0,11994,13721,61064060.5568,802
0,11994,13731,61064070.7456,803
0,11994,13741,61064079.9744,804
0,11994,13751,61064090.2912,804
0,11994,13761,61064100.544,805
0,11994,13771,61064110.5408,805
0,11994,13782,61064120.7936,806
0,11994,13792,61064131.0976,807
0,11994,13802,61064141.184,807
0,11994,13812,61064151.488,808
0,11994,13822,61064161.6768,808
0,11994,13832,61064170.9312,809
0,11994,13842,61064181.1584,810
0,11994,13852,61064191.488,810
0,11994,13862,61064201.6512,811
0,11994,13872,61064210.7776,811
0,11994,13882,61064221.0304,812
0,11994,13892,61064231.2448,813
0,11994,13902,61064241.5488,813
0,11994,13912,61064250.5728,814
0,11994,13922,61064260.8256,814
0,11994,13932,61064271.0528,815
0,11994,13942,61064281.2928,816
0,11994,13952,61064290.5728,816
0,11994,13962,61064300.864,817
0,11994,13972,61064311.1168,817
0,11994,13982,61064321.152,818
0,11994,13992,61064331.456,819
0,11994,14002,61064340.6208,819
0,11994,14012,61064350.8864,820
0,11994,14022,61064361.216,820
0,11994,14032,61064371.3152,821
0,11994,14042,61064380.5824,822
0,11994,14052,61064390.784,822
0,11994,14062,61064400.9088,823
0,11994,14072,61064412.5056,823
0,11994,14082,61064420.3008,824
0,11994,14092,61064430.592,825
0,11994,14102,61064440.7936,825
0,11994,14112,61064450.9824,826
0,11994,14123,61064461.2608,826
0,11994,14133,61064471.488,827
0,11994,14143,61064481.728,828
0,11994,14153,61064491.8528,828
0,11994,14163,61064502.08,829
0,11994,14173,61064511.552,829
0,11994,14183,61064521.6128,830
0,11994,14193,61064531.84,831
0,11994,14203,61064542.1568,831
0,11994,14213,61064551.3344,832
0,11994,14223,61064561.4976,832
0,11994,14233,61064571.6864,833
0,11994,14243,61064581.9264,834
0,11994,14253,61064591.104,834
0,11994,14263,61064601.344,835
0,11994,14273,61064611.7632,835
0,11994,14283,61064621.9136,836
0,11994,14294,61064632.0128,837
0,11994,14304,61064642.2784,837
0,11994,14314,61064652.6464,838
0,11994,14324,61064662.6304,838
0,11994,14334,61064672.832,839
0,11994,14344,61064682.176,840
0,11994,14354,61064692.4416,840
0,11994,14364,61064702.6304,841
0,11994,14374,61064712.9088,841
0,14382,14384,61064726.3232,842
0,14382,14394,61064732.2496,842
0,14382,14404,61064742.528,843
0,14382,14414,61064752.8448,844
0,14382,14424,61064761.92,844
0,14382,14434,61064772.096,845
0,14382,14444,61064782.3488,845
0,14382,14454,61064792.576,846
0,14382,14464,61064801.7792,846
0,14382,14474,61064812.1088,847
0,14382,14484,61064822.2464,848
0,14382,14494,61064832.6784,848
0,14382,14504,61064842.6368,849
0,14382,14514,61064851.8784,849
0,14382,14524,61064862.1696,850
0,14382,14534,61064872.3456,851
0,14382,14544,61064882.6752,851
0,14382,14554,61064891.7248,852
0,14382,14564,61064902.0288,853
0,14382,14574,61064912.2304,853
0,14382,14584,61064922.432,854
0,14382,14594,61064931.7632,854
0,14382,14604,61064941.8752,855
0,14382,14614,61064952.1024,856
0,14382,14624,61064962.2656,856
0,14382,14635,61064972.544,857
0,14382,14645,61064982.6816,857
0,14382,14655,61064992.9472,858
0,14382,14665,61065003.1488,859
0,14382,14675,61065013.4144,859
0,14382,14685,61065022.6688,860
0,14382,14695,61065033.0112,860
0,14382,14705,61065043.1488,861
0,14382,14715,61065053.2352,862
0,14382,14725,61065062.5408,862
0,14382,14735,61065072.7296,863
0,14382,14745,61065083.008,863
0,14382,14755,61065093.184,864
0,14382,14765,61065102.4128,865
0,14382,14775,61065112.768,865
0,14382,14785,61065122.816,866
0,14382,14795,61065132.992,866
0,14382,14806,61065143.3088,867
0,14382,14816,61065153.4592,868
0,14382,14826,61065163.6736,868
0,14382,14836,61065173.9136,869
0,14382,14846,61065184.1536,869
0,14382,14856,61065193.536,870
0,14382,14866,61065203.6864,871
0,14382,14876,61065213.8496,871
0,14382,14886,61065223.9616,872
0,14382,14896,61065233.2544,872
0,14382,14906,61065243.4816,873
0,14382,14916,61065253.7344,874
0,14382,14926,61065263.8976,874
0,14382,14936,61065273.1136,875
0,14382,14946,61065283.4304,875
0,14382,14956,61065293.5296,876
0,14382,14966,61065303.7312,877
0,14382,14976,61065312.9984,877
0,14382,14986,61065323.2896,878
0,14382,14996,61065333.4656,878
0,14382,15006,61065343.808,879
0,14382,15016,61065353.8048,880
0,14382,15026,61065363.1104,880
0,14382,15036,61065373.3248,881
0,14382,15046,61065383.7312,881
0,14382,15056,61065394.2784,882
0,14382,15066,61065402.9696,883
0,14382,15076,61065413.2224,883
0,14382,15086,61065423.3984,884
0,14382,15096,61065433.7024,884
0,14382,15106,61065442.9184,885
0,14382,15116,61065453.0432,886
0,14382,15126,61065463.3344,886
0,14382,15136,61065473.4976,887
0,14382,15147,61065483.7504,887
0,14382,15157,61065493.8752,888
0,14382,15167,61065504.1536,889
0,14382,15177,61065514.368,889
0,14382,15187,61065524.6208,890
0,14382,15197,61065533.9648,890
0,14382,15207,61065544.0512,891
0,14382,15217,61065554.2912,892
0,14382,15227,61065564.5824,892
0,14382,15237,61065573.7344,893
0,14382,15247,61065584.0256,893
0,14382,15257,61065594.2016,894
0,14382,15267,61065604.3776,895
0,14382,15277,61065613.4656,895
0,14382,15287,61065623.744,896
0,14382,15297,61065634.0608,896
0,14382,15307,61065644.1856,897
0,14382,15318,61065654.5152,898
0,14382,15328,61065664.7808,898
0,14382,15338,61065674.9824,899
0,14382,15348,61065685.2608,899
0,14382,15358,61065695.3984,900
0,14382,15368,61065704.64,901
0,14382,15378,61065714.816,901
0,14382,15388,61065725.0944,902
0,14382,15398,61065735.3344,902
0,14382,15408,61065744.4352,903
0,14382,15418,61065754.752,904
0,14382,15428,61065764.9408,904
0,14382,15438,61065775.1808,905
0,14382,15448,61065784.2688,905
0,14382,15458,61065794.5472,906
0,14382,15468,61065804.6976,907
0,14382,15478,61065814.9504,907
0,14382,15488,61065824.2816,908
0,14382,15498,61065834.3936,908
0,14382,15508,61065844.7744,909
0,14382,15518,61065854.8992,910
0,14382,15528,61065865.024,910
0,14382,15538,61065874.2912,911
0,14382,15548,61065884.48,911
0,14382,15558,61065894.7456,912
0,14382,15568,61065905.1264,913
0,14382,15578,61065914.2016,913
0,14382,15588,61065924.4544,914
0,14382,15598,61065934.592,914
0,14382,15608,61065944.8192,915
0,14382,15618,61065954.7264,916
0,14382,15628,61065964.288,916
0,14382,15638,61065974.4768,917
0,14382,15648,61065984.8576,917
0,14382,15659,61065994.88,918
0,14382,15669,61066008.0256,919
0,14382,15679,61066015.3728,919
0,14382,15689,61066025.6896,920
0,14382,15699,61066035.8528,920
0,14382,15709,61066045.2096,921
0,14382,15719,61066055.8592,922
0,14382,15729,61066065.472,922
0,14382,15739,61066075.8144,923
0,14382,15749,61066084.9152,923
0,14382,15759,61066095.1552,924
0,14382,15769,61066105.2928,925
0,14382,15779,61066115.8016,925
0,14382,15789,61066124.7744,926
0,14382,15799,61066135.0912,926
0,14382,15809,61066145.2032,927
0,14382,15819,61066155.4432,928
0,14382,15830,61066165.888,928
0,14382,15840,61066175.9104,929
0,14382,15850,61066186.0864,929
0,14382,15860,61066196.3904,930
0,14382,15870,61066206.5408,931
0,14382,15880,61066215.808,931
0,14382,15890,61066226.0864,932
0,14382,15900,61066236.5568,932
0,14382,15910,61066246.4768,933
0,14382,15920,61066255.744,934
0,14382,15930,61066265.8944,934
0,14382,15940,61066276.1472,935
0,14382,15950,61066286.3104,935
0,14382,15960,61066295.552,936
0,14382,15970,61066305.856,937
0,14382,15980,61066316.0064,937
0,14382,15990,61066326.2208,938
0,14382,16000,61066335.4624,938
0,14382,16010,61066345.792,939
0,14382,16020,61066355.8528,940
0,14382,16030,61066366.1696,940
0,14382,16040,61066376.4736,941
0,14382,16050,61066385.6,941
0,14382,16060,61066395.8272,942
0,14382,16070,61066405.9648,943
0,14382,16080,61066416.1664,943
0,14382,16090,61066425.3952,944
0,14382,16100,61066435.6736,944
0,14382,16110,61066445.8496,945
0,14382,16120,61066455.9872,946
0,14382,16130,61066465.3952,946
0,14382,16140,61066475.5328,947
0,14382,16150,61066485.8368,947
0,14382,16160,61066496.0256,948
0,14382,16171,61066506.1888,949
0,14382,16181,61066516.352,949
0,14382,16191,61066526.5664,950
0,14382,16201,61066536.9088,951
0,14382,16211,61066547.0464,951
0,14382,16221,61066556.2496,952
0,14382,16231,61066566.5024,952
0,14382,16241,61066576.832,953
0,14382,16251,61066587.072,954
0,14382,16261,61066596.224,954
0,14382,16271,61066606.3488,955
0,14382,16281,61066616.64,955
0,14382,16291,61066626.88,956
0,14382,16301,61066635.9808,956
0,14382,16311,61066646.2336,957
0,14382,16321,61066656.4864,958
0,14382,16331,61066666.8416,958
0,14382,16342,61066676.8256,959
0,14382,16352,61066687.0912,960
0,14382,16362,61066697.3696,960
0,14382,16372,61066707.5328,961
0,14382,16382,61066718.3104,961
0,14382,16392,61066727.0144,962
0,14382,16402,61066737.4464,963
0,14382,16412,61066747.4432,963
0,14382,16422,61066757.888,964
0,14382,16432,61066766.976,964
0,14382,16442,61066777.2032,965
0,14382,16452,61066787.52,966
0,14382,16462,61066797.568,966
0,14382,16472,61066806.7584,967
0,14382,16482,61066816.9088,967
0,14382,16492,61066827.1616,968
0,14382,16502,61066838.528,969
0,14382,16512,61066846.6816,969
0,14382,16522,61066856.8704,970
0,14382,16532,61066867.1232,970
0,14382,16542,61066877.44,971
0,14382,16552,61066887.5264,972
0,14382,16562,61066896.8576,972
0,14382,16572,61066906.9696,973
0,14382,16582,61066917.2224,973
0,14382,16592,61066928.1152,974
0,14382,16602,61066936.6144,974
0,14382,16612,61066946.9696,975
0,14382,16622,61066957.1584,976
0,14382,16632,61066967.3472,976
0,14382,16642,61066976.4224,977
0,14382,16652,61066986.7008,977
0,14382,16662,61066996.864,978
0,14382,16672,61067007.104,979
0,14382,16683,61067017.3312,979
0,14382,16693,61067027.5712,980
0,14382,16703,61067037.7984,981
0,14382,16713,61067047.9872,981
0,14382,16723,61067058.2784,982
0,14382,16733,61067067.5072,982
0,16739,16743,61067077.7856,983
0,16739,16753,61067088.0512,984
0,16739,16763,61067098.2784,984
0,16739,16773,61067107.4688,985
0,16739,16783,61067117.6448,985
0,16739,16793,61067127.8976,986
0,16739,16803,61067138.0736,987
0,16739,16813,61067147.1872,987
0,16739,16823,61067157.3888,988
0,16739,16833,61067167.6416,988
0,16739,16843,61067177.8304,989
0,16739,16854,61067188.1088,990
0,16739,16864,61067198.3488,990
0,16739,16874,61067208.6656,991
0,16739,16884,61067218.7904,991
0,16739,16894,61067229.0176,992
0,16739,16904,61067238.3488,993
0,16739,16914,61067248.5376,993
0,16739,16924,61067258.7392,994
0,16739,16934,61067268.9536,994
0,16739,16944,61067278.0928,995
0,16739,16954,61067288.3456,996
0,16739,16964,61067298.688,996
0,16739,16974,61067309.888,997
0,16739,16984,61067317.952,997
0,16739,16994,61067328.1408,998
0,16739,17004,61067338.4704,999
0,16739,17014,61067348.6592,999
0,16739,17024,61067357.9904,1000
0,16739,17034,61067368.2432,1000
0,16739,17044,61067378.432,1001
0,16739,17054,61067388.6336,1002
0,16739,17064,61067398.8864,1002
0,16739,17074,61067407.9616,1003
0,16739,17084,61067418.2272,1003
0,16739,17094,61067428.4544,1004
0,16739,17104,61067438.7584,1005
0,16739,17114,61067447.8336,1005
0,16739,17124,61067458.0096,1006
0,16739,17134,61067468.2112,1006
0,16739,17144,61067478.5536,1007
0,16739,17154,61067487.7184,1008
0,16739,17164,61067498.048,1008
0,16739,17174,61067508.2368,1009
0,16739,17184,61067518.592,1009
0,16739,17195,61067528.6272,1010
0,16739,17205,61067538.7648,1011
0,16739,17215,61067549.0816,1011
0,16739,17225,61067559.2192,1012
0,16739,17235,61067569.4848,1012
0,16739,17245,61067578.7136,1013
0,16739,17255,61067588.9792,1014
0,16739,17265,61067599.2704,1014
0,16739,17275,61067609.4848,1015
0,16739,17285,61067618.7008,1015
0,16739,17295,61067628.736,1016
0,16739,17305,61067639.0016,1017
0,16739,17315,61067649.2672,1017
0,16739,17325,61067658.3936,1018
0,16739,17335,61067668.7232,1018
0,16739,17345,61067678.9376,1019
0,16739,17355,61067689.1392,1020
0,16739,17366,61067699.4176,1020
0,16739,17376,61067709.5424,1021
0,16739,17386,61067719.7184,1021
0,16739,17396,61067729.9968,1022
0,16739,17406,61067740.1728,1023
0,16739,17416,61067749.4272,1023
0,16739,17426,61067759.7184,1024
0,16739,17436,61067769.9456,1024
0,16739,17446,61067780.1088,1025
0,16739,17456,61067789.4656,1026
0,16739,17466,61067799.5136,1026
0,16739,17476,61067809.7024,1027
0,16739,17486,61067819.9936,1027
0,16739,17496,61067829.1456,1028
0,16739,17506,61067839.3728,1029
0,16739,17516,61067849.5616,1029
0,16739,17526,61067859.8528,1030
0,16739,17536,61067869.0304,1030
0,16739,17546,61067879.296,1031
0,16739,17556,61067889.5488,1032
0,16739,17566,61067899.6992,1032
0,16739,17576,61067909.8752,1033
0,16739,17586,61067919.0912,1033
0,16739,17596,61067929.3568,1034
0,16739,17606,61067939.584,1035
0,16739,17616,61067949.9008,1035
0,16739,17626,61067959.0016,1036
0,16739,17636,61067969.1392,1036
0,16739,17646,61067979.5072,1037
0,16739,17656,61067989.7088,1038
0,16739,17666,61067998.9248,1038
0,16739,17676,61068009.0112,1039
0,16739,17686,61068019.2256,1039
0,16739,17696,61068029.568,1040
0,16739,17707,61068039.7056,1041
0,16739,17717,61068049.9584,1041
0,16739,17727,61068060.1344,1042
0,16739,17737,61068070.3872,1042
0,16739,17747,61068080.6016,1043
0,16739,17757,61068089.7792,1044
0,16739,17767,61068100.0576,1044
0,16739,17777,61068110.4768,1045
0,16739,17787,61068121.3568,1046
0,16739,17797,61068129.7536,1046
0,16739,17807,61068139.9936,1047
0,16739,17817,61068150.1952,1047
0,16739,17827,61068160.3584,1048
0,16739,17837,61068169.472,1048
0,16739,17847,61068179.6736,1049
0,16739,17857,61068189.9904,1050
0,16739,17867,61068200.1664,1050
0,16739,17878,61068210.368,1051
0,16739,17888,61068220.6208,1051
0,16739,17898,61068231.0016,1052
0,16739,17908,61068241.088,1053
0,16739,17918,61068251.3024,1053
0,16739,17928,61068260.5952,1054
0,16739,17938,61068271.3088,1054
0,16739,17948,61068281.0496,1055
0,16739,17958,61068291.2768,1056
0,16739,17968,61068300.5824,1056
0,16739,17978,61068310.6304,1057
0,16739,17988,61068320.8832,1057
0,16739,17998,61068331.0592,1058
0,16739,18008,61068340.1984,1059
0,16739,18018,61068350.4128,1059
0,16739,18028,61068360.7168,1060
0,16739,18038,61068371.0592,1060
0,16739,18048,61068380.1728,1061
0,16739,18058,61068390.4,1062
0,16739,18068,61068400.6016,1062
0,16739,18078,61068410.8416,1063
0,16739,18088,61068421.1072,1063
0,16739,18098,61068430.2208,1064
0,16739,18108,61068440.4096,1065
0,16739,18118,61068450.624,1065
0,16739,18128,61068460.9792,1066
0,16739,18138,61068470.1056,1066
0,16739,18148,61068480.3584,1067
0,16739,18158,61068490.496,1068
